ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
25,Budapest,Gazprom Hungarian Open,4/23/18,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Copil M.,57,84,922,680,6,7,7,5,6,3,,,,,2,1,Completed,1.18,4.5,1.18,4.3,,,1.19,5.22,1.25,5.25,1.19,4.63
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Bublik A.,Istomin D.,143,87,390,673,6,7,7,6,7,5,,,,,2,1,Completed,2.62,1.44,2.5,1.47,,,2.5,1.59,2.63,1.59,2.51,1.53
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Zopp J.,61,133,830,415,2,6,6,4,7,5,,,,,2,1,Completed,1.25,3.75,1.25,3.6,,,1.29,3.9,1.3,4.1,1.27,3.76
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Maden Y.,Fucsovics M.,134,59,415,864,4,6,6,3,6,2,,,,,2,1,Completed,2.75,1.4,2.75,1.4,,,2.94,1.45,3.08,1.48,2.84,1.42
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Troicki V.,74,71,731,775,3,6,6,4,6,4,,,,,2,1,Completed,1.53,2.37,1.57,2.25,,,1.65,2.37,1.72,2.5,1.6,2.34
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Basilashvili N.,Lorenzi P.,79,66,707,815,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,1.9,1.8,,,2.02,1.87,2.05,1.91,1.98,1.83
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Fabbiano T.,55,99,951,611,4,6,7,5,6,3,,,,,2,1,Completed,1.28,3.5,1.3,3.2,,,1.22,4.74,1.36,4.74,1.31,3.44
25,Budapest,Gazprom Hungarian Open,4/24/18,ATP250,Outdoor,Clay,1st Round,3,Berrettini M.,Balazs A.,104,163,577,337,6,4,3,6,7,6,,,,,2,1,Completed,1.57,2.25,1.6,2.2,,,1.63,2.4,1.7,2.45,1.64,2.26
25,Budapest,Gazprom Hungarian Open,4/25/18,ATP250,Outdoor,Clay,1st Round,3,Youzhny M.,Piros Z.,100,453,610,81,6,3,6,3,,,,,,,2,0,Completed,1.61,2.2,1.62,2.15,,,1.71,2.24,1.71,2.25,1.67,2.2
25,Budapest,Gazprom Hungarian Open,4/25/18,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Dzumhur D.,92,32,664,1415,6,3,6,1,,,,,,,2,0,Completed,1.57,2.25,1.6,2.2,,,1.74,2.22,1.74,2.5,1.67,2.21
25,Budapest,Gazprom Hungarian Open,4/25/18,ATP250,Outdoor,Clay,2nd Round,3,Struff J.L.,Bublik A.,61,143,830,390,6,1,6,4,,,,,,,2,0,Completed,1.22,4,1.22,3.85,,,1.25,4.46,1.29,16.7,1.22,4.4
25,Budapest,Gazprom Hungarian Open,4/25/18,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Gasquet R.,159,29,352,1430,6,4,7,6,,,,,,,2,0,Completed,5,1.16,4.6,1.16,,,5.12,1.21,5.4,1.22,4.88,1.18
25,Budapest,Gazprom Hungarian Open,4/25/18,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Berrettini M.,57,104,922,577,7,6,4,6,6,4,,,,,2,1,Completed,1.36,3,1.35,2.95,,,1.38,3.33,1.41,3.42,1.36,3.13
25,Budapest,Gazprom Hungarian Open,4/26/18,ATP250,Outdoor,Clay,2nd Round,3,Seppi A.,Youzhny M.,55,100,951,610,6,1,6,2,,,,,,,2,0,Completed,1.3,3.4,1.32,3.1,,,1.4,3.24,1.4,3.4,1.36,3.16
25,Budapest,Gazprom Hungarian Open,4/26/18,ATP250,Outdoor,Clay,2nd Round,3,Basilashvili N.,Shapovalov D.,79,43,707,1128,6,2,6,4,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,,,2.34,1.68,2.46,1.68,2.29,1.62
25,Budapest,Gazprom Hungarian Open,4/26/18,ATP250,Outdoor,Clay,2nd Round,3,Maden Y.,Marterer M.,134,74,415,731,6,1,6,3,,,,,,,2,0,Completed,2.25,1.57,2.2,1.6,,,2.32,1.68,2.35,1.72,2.24,1.65
25,Budapest,Gazprom Hungarian Open,4/26/18,ATP250,Outdoor,Clay,2nd Round,3,Millman J.,Pouille L.,94,14,645,2200,6,3,6,4,,,,,,,2,0,Completed,3.5,1.28,3.35,1.28,,,3.74,1.32,3.9,1.34,3.53,1.3
25,Budapest,Gazprom Hungarian Open,4/27/18,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Struff J.L.,92,61,664,830,5,7,6,4,6,2,,,,,2,1,Completed,2.2,1.66,2.15,1.62,,,2.31,1.7,2.35,1.74,2.22,1.66
25,Budapest,Gazprom Hungarian Open,4/27/18,ATP250,Outdoor,Clay,Quarterfinals,3,Seppi A.,Basilashvili N.,55,79,951,707,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.5,2.4,,,1.56,2.63,1.6,2.63,1.54,2.48
25,Budapest,Gazprom Hungarian Open,4/27/18,ATP250,Outdoor,Clay,Quarterfinals,3,Bedene A.,Sonego L.,57,159,922,352,6,3,2,6,6,2,,,,,2,1,Completed,1.36,3.2,1.35,2.95,,,1.43,3.14,1.43,3.32,1.39,3.03
25,Budapest,Gazprom Hungarian Open,4/28/18,ATP250,Outdoor,Clay,Quarterfinals,3,Millman J.,Maden Y.,94,134,645,415,2,6,6,1,6,4,,,,,2,1,Completed,1.72,2.1,1.8,1.9,,,1.83,2.12,1.83,2.12,1.76,2.06
25,Budapest,Gazprom Hungarian Open,4/28/18,ATP250,Outdoor,Clay,Semifinals,3,Cecchinato M.,Seppi A.,92,55,664,951,5,7,7,6,6,3,,,,,2,1,Completed,2.3,1.61,2.2,1.6,,,2.29,1.71,2.36,1.71,2.26,1.65
25,Budapest,Gazprom Hungarian Open,4/29/18,ATP250,Outdoor,Clay,Semifinals,3,Millman J.,Bedene A.,94,57,645,922,2,6,7,6,7,6,,,,,2,1,Completed,2.75,1.44,2.55,1.45,,,3,1.46,3.05,1.57,2.78,1.45
25,Budapest,Gazprom Hungarian Open,4/29/18,ATP250,Outdoor,Clay,The Final,3,Cecchinato M.,Millman J.,92,94,664,645,7,5,6,4,,,,,,,2,0,Completed,1.61,2.3,1.57,2.25,,,1.66,2.4,1.75,2.45,1.63,2.31
26,Estoril,Millennium Estoril Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Sousa P.,Simon G.,143,70,402,780,6,3,4,6,7,6,,,,,2,1,Completed,3.5,1.28,3.3,1.29,,,3.6,1.33,3.75,1.34,3.5,1.3
26,Estoril,Millennium Estoril Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,De Minaur A.,Elias G.,111,108,497,511,6,3,6,1,,,,,,,2,0,Completed,1.66,2.1,1.76,1.96,,,1.85,2.05,1.9,2.1,1.79,2.02
26,Estoril,Millennium Estoril Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Tiafoe F.,Sandgren T.,64,51,823,993,3,6,7,6,7,6,,,,,2,1,Completed,1.5,2.5,1.44,2.6,,,1.49,2.8,1.53,2.82,1.49,2.63
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Fratangelo B.,77,105,722,534,7,6,6,3,,,,,,,2,0,Completed,1.5,2.5,1.56,2.28,,,1.63,2.4,1.67,2.5,1.59,2.36
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Bolelli S.,Domingues J.,153,207,373,284,6,3,6,2,,,,,,,2,0,Completed,1.36,3,1.32,3.1,,,1.36,3.4,1.4,3.5,1.34,3.25
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Ojeda Lara R.,Silva F.F.,206,263,287,198,6,4,7,5,,,,,,,2,0,Completed,1.8,1.9,1.78,1.93,,,1.87,2.02,1.91,2.04,1.85,1.96
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Kicker N.,Smyczek T.,93,123,650,450,6,2,6,2,,,,,,,2,0,Completed,1.36,3,1.37,2.85,,,1.4,3.18,1.43,3.4,1.38,3.06
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Medvedev D.,68,50,805,1019,7,6,7,5,,,,,,,2,0,Completed,1.66,2.1,1.67,2.07,,,1.74,2.2,1.8,2.24,1.72,2.13
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Norrie C.,Haase R.,103,43,581,1120,6,4,3,6,6,3,,,,,2,1,Completed,3.5,1.28,3.3,1.29,,,3.5,1.34,3.65,1.34,3.45,1.31
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Ramos-Vinolas A.,79,41,710,1145,6,2,6,4,,,,,,,2,0,Completed,2,1.72,1.94,1.78,,,2.03,1.86,2.21,1.91,2,1.82
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Tsitsipas S.,Andujar P.,44,132,1106,425,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.65,2.11,,,1.62,2.43,1.72,2.67,1.62,2.3
26,Estoril,Millennium Estoril Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Mayer L.,65,45,822,1086,3,6,7,6,6,4,,,,,2,1,Completed,2.2,1.61,2.17,1.61,,,2.3,1.68,2.52,1.69,2.24,1.65
26,Estoril,Millennium Estoril Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Edmund K.,De Minaur A.,23,111,1732,497,6,2,7,5,,,,,,,2,0,Completed,1.4,2.75,1.37,2.85,,,1.4,3.22,1.46,3.3,1.4,2.95
26,Estoril,Millennium Estoril Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Sousa J.,Sousa P.,68,143,805,402,4,6,7,6,7,5,,,,,2,1,Completed,1.25,3.75,1.26,3.5,1.36,3.25,1.3,3.92,1.32,4.08,1.28,3.7
26,Estoril,Millennium Estoril Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Muller G.,64,28,823,1465,6,4,7,5,,,,,,,2,0,Completed,1.57,2.25,1.57,2.27,1.61,2.25,1.61,2.49,1.8,2.49,1.61,2.33
26,Estoril,Millennium Estoril Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Bolelli S.,Delbonis F.,153,79,373,710,3,6,7,5,6,2,,,,,2,1,Completed,1.9,1.8,1.89,1.81,2,1.8,2.02,1.88,2.03,1.96,1.95,1.86
26,Estoril,Millennium Estoril Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Norrie C.,77,103,722,581,5,7,6,2,7,6,,,,,2,1,Completed,1.44,2.62,1.49,2.46,1.5,2.62,1.55,2.64,1.55,2.88,1.5,2.59
26,Estoril,Millennium Estoril Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Anderson K.,44,8,1106,3390,6,7,6,3,6,3,,,,,2,1,Completed,1.72,2,1.68,2.07,1.73,2.1,1.75,2.2,1.83,2.23,1.74,2.11
26,Estoril,Millennium Estoril Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Kicker N.,11,93,2440,650,6,1,7,5,,,,,,,2,0,Completed,1.3,3.4,1.3,3.2,1.33,3.4,1.36,3.44,1.36,3.65,1.32,3.38
26,Estoril,Millennium Estoril Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Ojeda Lara R.,65,206,822,287,6,3,7,6,,,,,,,2,0,Completed,1.33,3.25,1.26,3.5,1.3,3.5,1.28,4.14,1.33,4.25,1.29,3.64
26,Estoril,Millennium Estoril Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,Carballes Baena R.,44,77,1106,722,6,7,6,2,7,6,,,,,2,1,Completed,1.28,3.75,1.25,3.55,1.3,3.5,1.31,3.92,1.33,4.1,1.29,3.7
26,Estoril,Millennium Estoril Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa J.,Edmund K.,68,23,805,1732,6,3,1,6,6,0,,,,,2,1,Completed,3,1.4,2.9,1.36,3,1.4,3.2,1.41,3.35,1.41,3.04,1.38
26,Estoril,Millennium Estoril Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Bolelli S.,64,153,823,373,7,5,6,2,,,,,,,2,0,Completed,1.9,1.9,1.81,1.9,1.8,2,1.9,2.03,1.95,2.05,1.86,1.96
26,Estoril,Millennium Estoril Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,Jarry N.,11,65,2440,822,6,2,2,6,6,1,,,,,2,1,Completed,1.3,3.5,1.29,3.3,1.33,3.25,1.34,3.67,1.37,3.75,1.31,3.47
26,Estoril,Millennium Estoril Open,5/5/18,ATP250,Outdoor,Clay,Semifinals,3,Sousa J.,Tsitsipas S.,68,44,805,1106,6,4,1,6,7,6,,,,,2,1,Completed,2.37,1.57,2.25,1.57,2.37,1.57,2.4,1.66,2.45,1.69,2.33,1.61
26,Estoril,Millennium Estoril Open,5/5/18,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Carreno Busta P.,64,11,823,2440,6,2,6,3,,,,,,,2,0,Completed,2.5,1.53,2.5,1.47,2.5,1.53,2.82,1.51,2.82,1.57,2.55,1.52
26,Estoril,Millennium Estoril Open,5/6/18,ATP250,Outdoor,Clay,The Final,3,Sousa J.,Tiafoe F.,68,64,805,823,6,4,6,4,,,,,,,2,0,Completed,2.37,1.57,2.25,1.57,2.2,1.67,2.4,1.66,2.45,1.68,2.34,1.61
27,Istanbul,Istanbul Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Istomin D.,110,89,500,673,7,6,7,6,,,,,,,2,0,Completed,2.1,1.66,2.02,1.71,,,2.09,1.81,2.3,1.83,2.11,1.73
27,Istanbul,Istanbul Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Troicki V.,Tomic B.,71,210,755,281,3,6,6,0,7,5,,,,,2,1,Completed,1.4,2.75,1.42,2.65,,,1.46,2.91,1.53,3,1.45,2.74
27,Istanbul,Istanbul Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Trungelliti M.,Ymer E.,186,135,306,418,4,6,6,3,6,2,,,,,2,1,Completed,1.83,1.83,1.83,1.87,,,1.93,1.95,1.95,2.08,1.86,1.94
27,Istanbul,Istanbul Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Lorenzi P.,Ilkel C.,76,251,725,215,6,2,6,3,,,,,,,2,0,Completed,1.25,3.75,1.24,3.7,,,1.29,3.98,1.29,4.5,1.24,4.04
27,Istanbul,Istanbul Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Berrettini M.,114,102,491,594,7,5,6,3,,,,,,,2,0,Completed,2.62,1.44,2.45,1.49,,,2.64,1.54,2.7,1.57,2.56,1.51
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Dutra Silva R.,Albot R.,121,98,452,626,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,1.4,2.7,,,1.51,2.73,1.51,3.05,1.44,2.78
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Basilashvili N.,87,75,675,732,7,5,6,3,,,,,,,2,0,Completed,1.44,2.62,1.53,2.35,,,1.5,2.76,1.62,2.76,1.52,2.54
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Melzer G.,131,115,434,490,6,2,3,6,6,1,,,,,2,1,Completed,1.57,2.25,1.67,2.07,,,1.81,2.1,1.81,2.3,1.7,2.16
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Gimeno-Traver D.,84,230,688,249,6,3,6,1,,,,,,,2,0,Completed,2.2,1.61,2.1,1.66,,,2.2,1.74,2.25,1.8,2.15,1.7
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Millman J.,92,69,664,786,6,4,6,0,,,,,,,2,0,Completed,1.5,2.5,1.53,2.34,,,1.59,2.5,1.59,2.79,1.54,2.49
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Fabbiano T.,Youzhny M.,100,99,601,620,6,1,6,1,,,,,,,2,0,Completed,1.72,2,1.67,2.08,,,1.71,2.24,1.8,2.3,1.71,2.15
27,Istanbul,Istanbul Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Jaziri M.,Ilhan M.,78,334,718,144,6,1,6,2,,,,,,,2,0,Completed,1.14,5.5,1.15,4.8,,,1.18,5.47,1.28,6.03,1.16,5.27
27,Istanbul,Istanbul Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Seppi A.,110,48,500,1021,6,3,6,7,6,3,,,,,2,1,Completed,4,1.22,3.3,1.29,,,3.7,1.33,4.18,1.34,3.62,1.29
27,Istanbul,Istanbul Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Daniel T.,Bedene A.,114,63,491,850,6,2,6,2,,,,,,,2,0,Completed,3.5,1.28,3.35,1.28,,,3.74,1.32,3.9,1.36,3.53,1.3
27,Istanbul,Istanbul Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Dutra Silva R.,Troicki V.,121,71,452,755,6,2,6,3,,,,,,,2,0,Completed,1.44,2.62,1.48,2.49,,,1.54,2.67,1.68,2.7,1.52,2.54
27,Istanbul,Istanbul Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Lorenzi P.,Trungelliti M.,76,186,725,306,6,2,7,6,,,,,,,2,0,Completed,2.25,1.57,2.22,1.59,2.1,1.73,2.37,1.66,2.5,1.67,2.29,1.63
27,Istanbul,Istanbul Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Chardy J.,Lajovic D.,87,92,675,664,4,6,7,6,6,2,,,,,2,1,Completed,1.83,1.83,1.85,1.86,1.91,1.91,1.95,1.95,1.95,2,1.89,1.91
27,Istanbul,Istanbul Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Fabbiano T.,Dzumhur D.,100,32,601,1415,6,2,0,6,6,2,,,,,2,1,Completed,2.37,1.53,2.28,1.56,2.37,1.57,2.55,1.58,2.6,1.67,2.37,1.59
27,Istanbul,Istanbul Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Jaziri M.,Cilic M.,78,4,718,4985,6,4,6,2,,,,,,,2,0,Completed,3.75,1.25,3.8,1.23,4.33,1.22,4.02,1.29,4.4,1.29,4.02,1.24
27,Istanbul,Istanbul Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Vesely J.,Monteiro T.,84,131,688,434,6,2,2,6,7,6,,,,,2,1,Completed,1.57,2.25,1.56,2.27,1.61,2.25,1.63,2.44,1.65,2.5,1.6,2.35
27,Istanbul,Istanbul Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Daniel T.,Dutra Silva R.,114,121,491,452,1,6,6,1,6,4,,,,,2,1,Completed,2.2,1.66,2.16,1.62,2.25,1.61,2.32,1.7,2.38,1.72,2.26,1.65
27,Istanbul,Istanbul Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Chardy J.,Fabbiano T.,87,100,675,601,6,2,6,2,,,,,,,2,0,Completed,1.33,3.4,1.32,3.1,1.36,3.25,1.36,3.5,1.37,3.65,1.34,3.3
27,Istanbul,Istanbul Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Jaziri M.,Vesely J.,78,84,718,688,3,6,6,4,6,1,,,,,2,1,Completed,1.72,2.1,1.73,2,1.73,2.1,1.88,2.04,1.88,2.19,1.78,2.05
27,Istanbul,Istanbul Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Lorenzi P.,110,76,500,725,6,7,7,5,7,6,,,,,2,1,Completed,2,1.8,1.98,1.74,2,1.8,2.09,1.85,2.15,1.85,2.04,1.79
27,Istanbul,Istanbul Open,5/5/18,ATP250,Outdoor,Clay,Semifinals,3,Daniel T.,Chardy J.,114,87,491,675,6,3,4,6,6,4,,,,,2,1,Completed,3.25,1.36,3.15,1.31,3,1.4,3.48,1.37,3.65,1.4,3.33,1.34
27,Istanbul,Istanbul Open,5/5/18,ATP250,Outdoor,Clay,Semifinals,3,Jaziri M.,Djere L.,78,110,718,500,6,3,6,2,,,,,,,2,0,Completed,1.57,2.37,1.57,2.25,1.57,2.37,1.67,2.38,1.67,2.55,1.59,2.38
27,Istanbul,Istanbul Open,5/6/18,ATP250,Outdoor,Clay,The Final,3,Daniel T.,Jaziri M.,114,78,491,718,7,6,6,4,,,,,,,2,0,Completed,2.37,1.57,2.17,1.62,2.25,1.61,2.3,1.71,2.4,1.71,2.27,1.64
28,Munich,BMW Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Baghdatis M.,118,80,465,699,6,2,6,4,,,,,,,2,0,Completed,1.83,1.83,1.75,1.95,,,1.82,2.09,1.91,2.17,1.79,2.02
28,Munich,BMW Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Bachinger M.,Kukushkin M.,163,96,336,634,7,6,3,6,6,3,,,,,2,1,Completed,2.2,1.61,2.1,1.65,,,2.23,1.72,2.3,1.81,2.1,1.73
28,Munich,BMW Open,4/30/18,ATP250,Outdoor,Clay,1st Round,3,Klizan M.,Mayer F.,122,72,451,745,3,6,6,4,6,3,,,,,2,1,Completed,1.25,3.75,1.25,3.6,,,1.29,3.9,1.34,4.15,1.27,3.76
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Maden Y.,Sugita Y.,119,46,458,1070,4,6,7,6,6,2,,,,,2,1,Completed,1.61,2.2,1.57,2.25,,,1.63,2.4,1.68,2.47,1.62,2.31
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Struff J.L.,Masur D.,62,401,855,101,7,6,6,4,,,,,,,2,0,Completed,1.18,4.5,1.17,4.4,,,1.21,5,1.25,5.25,1.19,4.62
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Karlovic I.,34,82,1320,690,7,5,6,4,,,,,,,2,0,Completed,1.4,2.75,1.35,2.95,,,1.38,3.31,1.44,3.48,1.37,3.08
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Zverev M.,Haider-Maurer A.,54,422,977,91,6,4,6,3,,,,,,,2,0,Completed,1.22,4,1.23,3.75,,,1.27,4.1,1.3,4.5,1.25,3.97
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Pella G.,61,60,856,860,6,4,7,5,,,,,,,2,0,Completed,2.5,1.5,2.4,1.5,,,2.5,1.59,2.59,1.59,2.46,1.55
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Basic M.,Monfils G.,90,40,669,1175,6,2,3,6,6,3,,,,,2,1,Completed,3.5,1.28,3.35,1.28,,,3.5,1.34,3.77,1.38,3.47,1.31
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Marterer M.,Brown D.,73,159,739,347,5,6,,,,,,,,,0,0,Retired,1.4,2.75,1.4,2.75,,,1.44,3,1.5,3,1.43,2.82
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Copil M.,193,86,299,680,7,6,6,3,,,,,,,2,0,Completed,1.8,1.9,1.95,1.75,,,2.07,1.83,2.33,1.94,2.02,1.79
28,Munich,BMW Open,5/1/18,ATP250,Outdoor,Clay,1st Round,3,Cecchinato M.,Fognini F.,59,19,891,1840,5,7,6,3,6,2,,,,,2,1,Completed,2.75,1.4,2.75,1.4,,,2.73,1.51,3.05,1.51,2.81,1.43
28,Munich,BMW Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Klizan M.,Basic M.,122,90,451,669,4,6,6,3,7,5,,,,,2,1,Completed,1.25,3.75,1.25,3.6,,,1.31,3.85,1.35,4.25,1.28,3.72
28,Munich,BMW Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Struff J.L.,Maden Y.,62,119,855,458,6,3,3,6,6,3,,,,,2,1,Completed,1.53,2.37,1.53,2.35,,,1.54,2.67,1.66,2.7,1.55,2.46
28,Munich,BMW Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Chung H.,Bachinger M.,22,163,1817,336,6,1,6,1,,,,,,,2,0,Completed,1.14,5.5,1.13,5.2,,,1.17,5.77,1.19,6.2,1.14,5.61
28,Munich,BMW Open,5/2/18,ATP250,Outdoor,Clay,2nd Round,3,Zverev A.,Hanfmann Y.,3,118,5195,465,6,7,6,4,6,2,,,,,2,1,Completed,1.06,8,1.07,7,1.1,7.5,1.1,8.78,1.11,8.78,1.08,7.64
28,Munich,BMW Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Fucsovics M.,Cecchinato M.,61,59,856,891,7,6,6,1,,,,,,,2,0,Completed,2.2,1.61,2.1,1.65,2.1,1.73,2.05,1.86,2.35,1.86,2.13,1.71
28,Munich,BMW Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Marterer M.,Schwartzman D.,73,16,739,2130,6,4,6,2,,,,,,,2,0,Completed,3.4,1.3,3.1,1.32,3.25,1.36,3.28,1.39,3.4,1.41,3.18,1.35
28,Munich,BMW Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Kohlschreiber P.,Zverev M.,34,54,1320,977,6,2,6,2,,,,,,,2,0,Completed,1.2,4.33,1.21,3.95,1.25,4,1.24,4.55,1.28,4.75,1.22,4.26
28,Munich,BMW Open,5/3/18,ATP250,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Ruud C.,14,193,2175,299,6,4,6,3,,,,,,,2,0,Completed,1.2,4.33,1.2,4.1,1.22,4.33,1.25,4.51,1.26,4.65,1.22,4.25
28,Munich,BMW Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Chung H.,Klizan M.,22,122,1817,451,6,3,6,4,,,,,,,2,0,Completed,1.4,3,1.37,2.85,1.36,3,1.43,3.13,1.43,3.22,1.4,3
28,Munich,BMW Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Zverev A.,Struff J.L.,3,62,5195,855,6,3,6,2,,,,,,,2,0,Completed,1.22,4.33,1.21,3.95,1.22,4.33,1.28,4.14,1.28,4.85,1.23,4.26
28,Munich,BMW Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Kohlschreiber P.,Bautista Agut R.,34,14,1320,2175,6,4,6,4,,,,,,,2,0,Completed,1.8,2,1.72,2,1.8,2,1.8,2.15,1.8,2.21,1.77,2.06
28,Munich,BMW Open,5/4/18,ATP250,Outdoor,Clay,Quarterfinals,3,Marterer M.,Fucsovics M.,73,61,739,856,6,3,6,4,,,,,,,2,0,Completed,1.9,1.9,1.85,1.85,1.91,1.91,1.91,2.02,2.02,2.02,1.89,1.92
